path_idx,type,color,width,vx,vy
24,f,,,33.8000,395.4200
24,f,,,33.8000,396.4200
24,f,,,31.0300,396.4200
24,f,,,31.0300,395.4200
24,f,,,35.7300,398.3800
24,f,,,35.0800,395.3900
24,f,,,35.7300,392.4400
24,f,,,37.5300,391.4200
24,f,,,39.3400,392.4400
24,f,,,39.9900,395.3900
24,f,,,39.3400,398.3800
24,f,,,37.5300,399.4200
24,f,,,38.1400,398.2500
24,f,,,38.6100,397.7000
24,f,,,38.9200,396.7600
24,f,,,39.0200,395.4000
24,f,,,38.9200,394.0400
24,f,,,38.6100,393.1200
24,f,,,38.1400,392.5900
24,f,,,37.5300,392.4200
24,f,,,36.9300,392.5900
24,f,,,36.4500,393.1200
24,f,,,36.1400,394.0400
24,f,,,36.0300,395.4000
24,f,,,36.4500,397.7000
24,f,,,37.5300,398.4200
24,f,,,42.8600,397.3800
24,f,,,43.2600,395.6200
24,f,,,43.9300,394.0100
24,f,,,44.8900,392.4200
24,f,,,41.0800,392.4200
24,f,,,41.0800,391.4200
24,f,,,46.0000,391.4200
24,f,,,46.0000,392.1900
24,f,,,44.9000,393.8900
24,f,,,44.2200,395.5400
24,f,,,43.8500,397.3300
24,f,,,43.6900,399.4200
24,f,,,42.6700,399.4200
25,s,0.0000|0.0000|0.0000,0.7142860293388367,110.6680,389.4102
25,s,0.0000|0.0000|0.0000,0.7142860293388367,110.6680,384.3984
26,f,,,93.4400,397.5400
26,f,,,94.2400,398.1500
26,f,,,95.3800,398.4200
26,f,,,96.0300,398.3100
26,f,,,96.5600,398.0000
26,f,,,96.9200,397.5100
26,f,,,97.0500,396.8900
26,f,,,96.6100,395.8100
26,f,,,95.4300,395.4200
26,f,,,94.7400,395.5400
26,f,,,94.1100,395.8900
26,f,,,93.5800,395.5600
26,f,,,93.8300,391.4200
26,f,,,97.6600,391.4200
26,f,,,97.6600,392.4200
26,f,,,94.7100,392.4200
26,f,,,94.5000,394.7300
26,f,,,95.0400,394.5000
26,f,,,95.6800,394.4200
26,f,,,96.6000,394.5600
26,f,,,97.3600,395.0000
26,f,,,97.8600,395.7500
26,f,,,98.0500,396.8300
26,f,,,97.8300,397.9300
26,f,,,97.2500,398.7400
26,f,,,96.4300,399.2500
26,f,,,95.4700,399.4200
26,f,,,94.6400,399.3100
26,f,,,93.9500,399.0200
26,f,,,93.3900,398.6200
26,f,,,92.9600,398.1900
26,f,,,93.4400,397.5400
26,f,,,99.6500,397.7000
26,f,,,100.1600,397.4200
26,f,,,100.6500,397.7000
26,f,,,100.8600,398.4400
26,f,,,100.6500,399.1400
26,f,,,100.1600,399.4200
26,f,,,99.6500,399.1400
26,f,,,99.4400,398.4400
26,f,,,103.2400,398.1500
26,f,,,104.3800,398.4200
26,f,,,105.0300,398.3100
26,f,,,105.5600,398.0000
26,f,,,105.9200,397.5100
