x_nm	-77.5	-72.163	-61.3179	-53.3867	-47.5866	-43.3449	-40.2429	-37.9744	-36	-34.0256	-32.0513	-30.0769	-28.1026	-26.1282	-24.1538	-22.1795	-20.2051	-18.2308	-16.2564	-14.2821	-12.3077	-10.3333	-8.35897	-6.38462	-4.41026	-2.4359	-0.461538	1.51282	3.48718	5.46154	7.4359	9.41026	11.3846	13.359	15.3333	17.3077	19.2821	21.2564	23.2308	25.2051	27.1795	29.1538	31.1282	33.1026	35.0769	37.0513	39.0256	41	42.9744	45.2268	48.3004	52.4942	58.2168	66.0252	76.68	82.5
4	1.90225	2.08316	2.64763	3.20827	3.65283	3.84911	3.8209	3.65538	3.46661	4.0991	12.8838	2.86992	2.88239	2.04788	2.42012	2.62245	3.16384	3.89615	5.03727	6.77153	9.57412	14.147	21.6845	34.4253	56.2857	94.4014	161.909	282.562	500.72	899.134	1632.47	2996.22	5564.16	10489.5	20190.3	39901.4	81141.1	170280	362137	851667	2.97778e+06	2.18675e+08	1.54899e+09	5.85632e+09	5.09344e+10	4.61168e+09	8.02147e+08	1.5528e+08	3.58511e+07	8.61275e+06	1.71327e+06	296135	46536.7	6852.63	958.293	494.644
6	1.90979	2.09315	2.67403	3.25943	3.73925	4.03845	4.1963	4.28593	4.58658	5.74247	10.0206	23.0489	4.45756	2.03042	2.94212	2.0064	2.86014	3.48418	4.4385	6.01513	8.70846	13.2046	20.806	33.838	56.6062	96.7738	168.426	297.387	530.876	956.183	1734.07	3162.08	5799.41	10732.6	20202	38949.6	78197.8	161798	288563	455047	1.00739e+07	1.31396e+08	3.18216e+08	9.58781e+08	3.23963e+09	8.02425e+08	2.15071e+08	6.36266e+07	2.04327e+07	6.32132e+06	1.54154e+06	302887	50380	7496.11	1037.92	497.414
8	1.92131	2.10809	2.70126	3.32379	3.8687	4.27048	4.63851	4.94923	5.56018	6.99841	10.3986	18.1737	30.4351	10.173	9.40425	0.741683	3.96771	3.69046	4.38753	6.12762	9.25975	14.6456	24.0029	40.2832	69.0366	120.124	211.356	374.701	667.028	1188.87	2113.53	3731.57	6509.23	11209.6	19207.7	33316.9	77971.3	195040	258313	1.64564e+06	1.68163e+07	3.49227e+07	7.96151e+07	1.86162e+08	3.54276e+08	1.69368e+08	6.66351e+07	2.62057e+07	1.05906e+07	3.99596e+06	1.1854e+06	274223	50829.2	7975.52	1121.35	499.875
10	1.93561	2.12995	2.74352	3.40074	4.02076	4.54436	5.04975	5.60798	6.41192	7.98948	11.0119	17.485	31.7674	82.3366	28.9228	21.0579	23.7956	20.0067	22.9393	27.719	34.5092	44.872	60.631	85.4417	126.165	194.164	310.46	511.985	863.836	1479.04	2547.71	4375.94	7413.26	12120.6	18710.9	28335.4	127776	536774	506945	4.87064e+06	7.03156e+06	1.2075e+07	2.37296e+07	4.44488e+07	6.32527e+07	4.32623e+07	2.29115e+07	1.12425e+07	5.41277e+06	2.38526e+06	833724	226118	47696.6	8136.61	1191.62	501.019
12	1.95449	2.15776	2.7942	3.48991	4.18116	4.83023	5.4823	6.21314	7.16224	8.73455	11.4816	16.7194	26.7388	49.5435	123.001	69.0163	96.99	103.802	117.299	138.439	167.719	209.29	267.273	350.449	473.264	659.282	946.625	1404.63	2150.59	3388.38	5476.95	9035.92	15128.2	25527.2	42873.7	70458.5	116439	350046	1.62495e+06	1.95656e+06	2.85037e+06	4.661e+06	8.13449e+06	1.30078e+07	1.6231e+07	1.3315e+07	8.65538e+06	5.04537e+06	2.79869e+06	1.4025e+06	561540	175360	42162.3	7947.45	1236.46	499.877
14	1.97606	2.18996	2.8528	3.59745	4.36481	5.13079	5.89323	6.7577	7.77929	9.37187	11.8435	16.0879	23.0913	35.1586	54.9277	60.9492	72.8969	84.2203	98.5386	116.653	141.193	174.239	219.52	282.72	373.419	507.424	708.955	1022.2	1521.09	2332.63	3685.01	5979.54	9936.75	16876.7	29359.1	52759.9	98076.3	216105	517168	786754	1.21525e+06	1.95792e+06	3.13877e+06	4.52718e+06	5.33202e+06	4.80542e+06	3.5773e+06	2.37571e+06	1.47862e+06	826871	371727	131143	35645.7	7468.21	1250.71	495.915
16	1.9978	2.22065	2.91482	3.72243	4.56183	5.43359	6.30757	7.25054	8.35576	9.90525	12.1997	15.6032	20.8836	28.485	38.8309	48.2522	58.6761	70.2407	83.9083	100.78	122.468	151.615	190.375	244.345	320.342	430.145	592.588	839.518	1223.06	1833.25	2823.1	4460.76	7225.68	11987	20400.5	35710.9	64184.1	120154	221419	357812	567510	893462	1.34384e+06	1.81439e+06	2.0812e+06	1.97628e+06	1.6087e+06	1.17654e+06	802757	492694	245100	96177.1	29218.8	6795.77	1234.12	488.788
18	2.02004	2.25407	2.98493	3.83838	4.76124	5.74704	6.74938	7.70049	8.8994	10.3865	12.5812	15.451	19.6618	25.3097	32.5802	40.6889	50.0528	60.8424	73.4459	89.2508	109.108	135.588	170.193	218.048	284.535	379.272	516.626	721.39	1031.98	1514.51	2275.18	3498.64	5505.06	8849.16	14521.6	24279	41091.8	69770.2	115856	184820	289227	440064	630603	816932	925753	906900	782709	613515	449416	297908	161987	69891.9	23473.7	6032.12	1191.45	478.353
20.3494	2.05267	2.30023	3.07255	3.99854	5.00612	6.0998	7.19193	8.21641	9.44312	10.9647	12.9817	15.6249	19.1082	23.6995	29.3636	36.1483	44.3634	54.0988	65.8093	80.3664	99.0778	122.972	154.899	197.62	256.669	339.271	457.065	628.342	882.349	1265.38	1852.29	2766.42	4208.93	6510.66	10212.6	16160.4	25611	40317.6	62589	95807.2	144247	210001	287771	360853	405685	406530	367124	304844	237717	169312	100594	47880.2	17858.3	5115.52	1114.97	461.811
23.5835	2.09679	2.36764	3.20534	4.22181	5.36508	6.58178	7.78441	8.95059	10.179	11.7177	13.6644	16.1026	19.1781	23.0687	27.846	33.7557	40.943	49.6804	60.5691	74.0776	91.4163	113.582	142.733	181.491	233.864	305.771	405.96	547.776	751.231	1046.75	1481.77	2126.73	3089.7	4530.11	6679.97	9863.27	14526.3	21280.9	30982.3	44758.2	63582.7	87346.5	113717	137728	153331	156400	147055	128988	107066	82172.2	53823.5	28683.2	12092.8	3954.11	981.875	432.202
28.0354	2.16302	2.46614	3.39477	4.53621	5.83818	7.20602	8.54279	9.79956	11.1282	12.7415	14.6904	17.053	19.9584	23.5347	27.9116	33.2987	39.902	48.0836	58.202	70.9429	87.0463	107.624	134.195	168.979	214.929	276.131	358.695	470.985	624.552	836.303	1129.69	1536.93	2101.32	2881.47	3955.73	5427.72	7435	10159.8	13825.5	18651.5	24720.9	31799.6	39181.8	45747.2	50245.3	51817.9	50314.1	46291.5	40698.3	33571	24304.2	14653.1	7082.76	2691.13	784.872	381.749
34.1639	2.25571	2.60254	3.64624	4.94333	6.418	7.95802	9.44603	10.8036	12.2077	13.8858	15.8753	18.2656	21.1241	24.5971	28.7538	33.859	40.0463	47.6545	56.9844	68.5011	82.8864	100.917	123.56	152.188	188.65	235.2	294.882	371.708	470.788	598.655	763.612	976.337	1250.41	1603.08	2055.55	2634.53	3373.24	4306.78	5466.68	6866.23	8480.22	10222.2	11940.1	13436	14509.4	15014.3	14903.5	14228.8	13124.3	11536.6	9180.15	6278.98	3515.55	1568.49	547.786	305.071
